X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-75.070831,40.025901,4486,2621603W,Bus,26,Westbound,21603,Frankford Av & Cheltenham Av - MBFS,40.025901,-75.070831,Fall 2023,0,0,0,0,0,0
-75.207908,40.031436,4487,3216523S,Bus,32,Southbound,16523,Roxborough Av & Henry Av,40.031436,-75.207908,Fall 2023,8,1,3,1,3,0
-75.068038,40.026523,4488,2621604W,Bus,26,Westbound,21604,Frankford Av & Comly St,40.026523,-75.068038,Fall 2023,3,0,0,0,1,0
-75.078109,40.024223,4489,2621211W,Bus,26,Westbound,21211,Frankford Transportation Center - Rts 8 & 26,40.024223,-75.078109,Fall 2023,257,0,100,0,91,0
-75.12149,40.035446,4490,2615823W,Bus,26,Westbound,15823,Front St & Olney Av,40.035446,-75.12149,Fall 2023,33,15,19,6,16,5
-75.209747,40.030628,4491,3216521S,Bus,32,Southbound,16521,Roxborough Av & Houghton St,40.030628,-75.209747,Fall 2023,4,0,3,0,0,0
-75.062782,40.024211,4492,2615821W,Bus,26,Westbound,15821,Harbison Av & Benner St,40.024211,-75.062782,Fall 2023,5,2,0,0,0,0
-75.173072,39.958862,4493,3219711S,Bus,32,Southbound,19711,Winter St & 20th St - MBNS,39.958862,-75.173072,Fall 2023,11,11,2,8,5,7
-75.065025,40.039173,4494,2615854W,Bus,26,Westbound,15854,Harbison Av & Bradford St,40.039173,-75.065025,Fall 2023,0,0,0,0,0,1
-75.165153,39.982604,4495,332740N,Bus,33,Northbound,2740,19th St & Berks St,39.982604,-75.165153,Fall 2023,25,61,14,30,10,20
-75.06517,40.01744,4496,2615813W,Bus,26,Westbound,15813,Harbison Av & Cheltenham Av,40.01744,-75.06517,Fall 2023,8,2,0,0,0,0
-75.165817,39.979606,4497,3314919N,Bus,33,Northbound,14919,19th St & Cecil B Moore Av,39.979606,-75.165817,Fall 2023,139,108,69,72,52,45
-75.063201,40.021751,4498,2615816W,Bus,26,Westbound,15816,Harbison Av & Comly St,40.021751,-75.063201,Fall 2023,3,0,0,0,0,0
-75.164482,39.985656,4499,332749N,Bus,33,Northbound,2749,19th St & Diamond St,39.985656,-75.164482,Fall 2023,31,79,18,54,10,50
-75.068061,40.014949,4500,2615811W,Bus,26,Westbound,15811,Harbison Av & Ditman St,40.014949,-75.068061,Fall 2023,1,2,0,0,0,0
-75.166427,39.976787,4501,332756N,Bus,33,Northbound,2756,19th St & Jefferson St,39.976787,-75.166427,Fall 2023,34,79,17,44,9,31
-75.062393,40.026973,4502,2631511W,Bus,26,Westbound,31511,Harbison Av & Frankford Av,40.026973,-75.062393,Fall 2023,7,5,0,0,0,0
-75.166725,39.975425,4503,332761N,Bus,33,Northbound,2761,19th St & Master St,39.975425,-75.166725,Fall 2023,38,76,12,44,14,39
-75.063537,40.033493,4504,2615844W,Bus,26,Westbound,15844,Harbison Av & Hellerman St,40.033493,-75.063537,Fall 2023,24,2,8,2,8,4
-75.165466,39.981174,4505,332764N,Bus,33,Northbound,2764,19th St & Montgomery Av,39.981174,-75.165466,Fall 2023,21,75,12,46,9,34
-75.068229,40.014511,4506,2627681W,Bus,26,Westbound,27681,Harbison Av & Kennedy St,40.014511,-75.068229,Fall 2023,10,0,0,0,0,0
-75.164802,39.984138,4507,332767N,Bus,33,Northbound,2767,19th St & Norris St,39.984138,-75.164802,Fall 2023,14,59,9,42,9,34
-75.063102,40.031311,4508,2615840W,Bus,26,Westbound,15840,Harbison Av & Levick St,40.031311,-75.063102,Fall 2023,39,6,12,0,7,1
-75.166114,39.978199,4509,332769N,Bus,33,Northbound,2769,19th St & Oxford St,39.978199,-75.166114,Fall 2023,22,56,11,33,10,30
-75.063972,40.035606,4510,2615846W,Bus,26,Westbound,15846,Harbison Av & Magee Av,40.035606,-75.063972,Fall 2023,12,5,4,2,1,0
-75.167022,39.974014,4511,332783N,Bus,33,Northbound,2783,19th St & Thompson St - MBNS,39.974014,-75.167022,Fall 2023,46,52,19,18,22,20
-75.062644,40.029216,4512,2615825W,Bus,26,Westbound,15825,Harbison Av & Robbins Av,40.029216,-75.062644,Fall 2023,3,4,0,0,0,0
-75.172721,39.955509,4513,3314916N,Bus,33,Northbound,14916,20th St & Arch St,39.955509,-75.172721,Fall 2023,61,22,32,14,29,21
-75.064384,40.036975,4514,2615849W,Bus,26,Westbound,15849,Harbison Av & Roosevelt Blvd - FS,40.036975,-75.064384,Fall 2023,52,2,9,0,10,0
-75.172027,39.958694,4515,332799N,Bus,33,Northbound,2799,20th St & Ben Franklin Pkwy,39.958694,-75.172027,Fall 2023,32,21,13,18,13,9
-75.066795,40.016559,4516,2615812W,Bus,26,Westbound,15812,Harbison Av & Sanger St,40.016559,-75.066795,Fall 2023,4,3,0,0,0,0
-75.169731,39.968959,4517,332801N,Bus,33,Northbound,2801,20th St & Brown St,39.968959,-75.169731,Fall 2023,22,51,13,20,9,18
-75.064636,40.03791,4518,2615853W,Bus,26,Westbound,15853,Harbison Av & Unruh Av,40.03791,-75.064636,Fall 2023,35,2,5,0,3,0
-75.171539,39.960716,4519,332802N,Bus,33,Northbound,2802,20th St & Callowhill St,39.960716,-75.171539,Fall 2023,36,54,20,35,20,29
-75.063713,40.018257,4520,2627682W,Bus,26,Westbound,27682,Harbison Av & Van Kirk St,40.018257,-75.063713,Fall 2023,6,0,0,0,0,0
-75.170097,39.967147,4521,332807N,Bus,33,Northbound,2807,20th St & Fairmount Av,39.967147,-75.170097,Fall 2023,33,67,24,55,19,55
-75.093208,40.035026,4522,2630387W,Bus,26,Westbound,30387,Langdon St & Sanger St school,40.035026,-75.093208,Fall 2023,73,0,0,0,0,0
-75.168869,39.972919,4523,33595N,Bus,33,Northbound,595,20th St & Girard Av - MBFS,39.972919,-75.168869,Fall 2023,116,82,40,47,42,45
-75.090957,40.047027,4524,2615868W,Bus,26,Westbound,15868,Levick St & Martins Mill Rd,40.047027,-75.090957,Fall 2023,5,11,1,1,1,3
-75.170616,39.964893,4525,332811N,Bus,33,Northbound,2811,20th St & Green St,39.964893,-75.170616,Fall 2023,24,58,5,30,11,23
-75.088172,40.045482,4526,2615867W,Bus,26,Westbound,15867,Levick St & Oxford Av,40.045482,-75.088172,Fall 2023,48,6,13,5,12,4
-75.171203,39.962173,4527,332812N,Bus,33,Northbound,2812,20th St & Hamilton St,39.962173,-75.171203,Fall 2023,64,108,39,60,26,51
-75.087005,40.044849,4528,2615866W,Bus,26,Westbound,15866,Levick St & Oxford Av - MBNS,40.044849,-75.087005,Fall 2023,50,33,19,16,13,7
-75.169486,39.970092,4529,332828N,Bus,33,Northbound,2828,20th St & Parrish St,39.970092,-75.169486,Fall 2023,9,66,6,40,0,28
-75.074905,40.041923,4530,2615860W,Bus,26,Westbound,15860,Magee Av & Castor Av,40.041923,-75.074905,Fall 2023,89,21,42,6,35,2
-75.169212,39.971313,4531,332834N,Bus,33,Northbound,2834,20th St & Poplar St,39.971313,-75.169212,Fall 2023,8,71,4,48,1,32
-75.069351,40.038791,4532,2615857W,Bus,26,Westbound,15857,Magee Av & Eastwood St,40.038791,-75.069351,Fall 2023,7,1,3,1,0,1
-75.172325,39.957344,4533,332836N,Bus,33,Northbound,2836,20th St & Race St,39.957344,-75.172325,Fall 2023,65,48,31,35,15,33
-75.07846,40.043869,4534,2615861W,Bus,26,Westbound,15861,Magee Av & Frontenac St,40.043869,-75.07846,Fall 2023,30,11,13,2,10,3
-75.170906,39.963493,4535,3314920N,Bus,33,Northbound,14920,20th St & Spring Garden St,39.963493,-75.170906,Fall 2023,78,87,32,48,28,41
-75.071144,40.039794,4536,2615858W,Bus,26,Westbound,15858,Magee Av & Horrocks St,40.039794,-75.071144,Fall 2023,27,4,5,1,3,2
-75.170265,39.966285,4537,3314921N,Bus,33,Northbound,14921,20th St & Wallace St,39.966285,-75.170265,Fall 2023,30,70,17,32,9,24
-75.072929,40.04079,4538,2615859W,Bus,26,Westbound,15859,Magee Av & Large St,40.04079,-75.072929,Fall 2023,36,9,14,3,9,0
-75.171722,39.959922,4539,3314917N,Bus,33,Northbound,14917,20th St & Wood St,39.959922,-75.171722,Fall 2023,35,69,18,21,19,16
-75.076446,40.042766,4540,2627685W,Bus,26,Westbound,27685,Magee Av & Loretto Av,40.042766,-75.076446,Fall 2023,32,9,11,2,11,2
-75.167236,39.989223,4541,3314924N,Bus,33,Northbound,14924,21st St & Dauphin St,39.989223,-75.167236,Fall 2023,48,78,25,43,20,40
-75.080245,40.044872,4542,2615862W,Bus,26,Westbound,15862,Magee Av & Summerdale Av,40.044872,-75.080245,Fall 2023,27,16,15,3,5,4
-75.167594,39.987678,4543,333101N,Bus,33,Northbound,3101,21st St & Susquehanna Av,39.987678,-75.167594,Fall 2023,64,88,32,43,27,26
-75.125305,40.035823,4544,2616959W,Bus,26,Westbound,16959,Olney Av & 2nd St,40.035823,-75.125305,Fall 2023,43,19,17,10,20,5
-75.16584,40.003166,4545,33597N,Bus,33,Northbound,597,22nd St & Allegheny Av,40.003166,-75.16584,Fall 2023,84,208,54,114,31,90
-75.128555,40.036243,4546,2616961W,Bus,26,Westbound,16961,Olney Av & 4th St,40.036243,-75.128555,Fall 2023,40,19,12,7,13,4
-75.166831,39.998619,4547,333109N,Bus,33,Northbound,3109,22nd St & Cambria St,39.998619,-75.166831,Fall 2023,75,159,51,103,25,63
-75.130386,40.036487,4548,2616962W,Bus,26,Westbound,16962,Olney Av & 5th St,40.036487,-75.130386,Fall 2023,274,170,122,69,88,46
-75.166191,40.001571,4549,333116N,Bus,33,Northbound,3116,22nd St & Clearfield St,40.001571,-75.166191,Fall 2023,26,52,10,36,12,26
-75.167861,39.993949,4550,333131N,Bus,33,Northbound,3131,22nd St & Huntingdon St,39.993949,-75.167861,Fall 2023,13,58,9,28,8,26
-75.166519,40.000091,4551,333133N,Bus,33,Northbound,3133,22nd St & Indiana Av,40.000091,-75.166519,Fall 2023,78,139,53,90,32,59
-75.132392,40.036735,4552,2616963W,Bus,26,Westbound,16963,Olney Av & 6th St,40.036735,-75.132392,Fall 2023,31,18,10,9,5,5
-75.167526,39.995494,4553,33596N,Bus,33,Northbound,596,22nd St & Lehigh Av,39.995494,-75.167526,Fall 2023,189,317,79,152,58,124
-75.134048,40.036945,4554,2616964W,Bus,26,Westbound,16964,Olney Av & 7th St,40.036945,-75.134048,Fall 2023,45,7,15,9,13,3
-75.165184,40.006256,4555,333148N,Bus,33,Northbound,3148,22nd St & Ontario St,40.006256,-75.165184,Fall 2023,4,48,5,31,2,24
-75.137741,40.037567,4556,2616966W,Bus,26,Westbound,16966,Olney Av & 10th St,40.037567,-75.137741,Fall 2023,9,29,6,11,9,10
-75.16819,39.992485,4557,333160N,Bus,33,Northbound,3160,22nd St & Sedgley Av,39.992485,-75.16819,Fall 2023,17,53,8,36,10,30
-75.139404,40.037929,4558,2615907W,Bus,26,Westbound,15907,Olney Av & 11th St,40.037929,-75.139404,Fall 2023,44,27,15,14,17,9
-75.167175,39.997112,4559,333163N,Bus,33,Northbound,3163,22nd St & Somerset St,39.997112,-75.167175,Fall 2023,91,150,48,104,47,69
-75.14096,40.03828,4560,2615908W,Bus,26,Westbound,15908,Olney Av & 12th St,40.03828,-75.14096,Fall 2023,11,12,3,2,4,9
-75.164855,40.007747,4561,333170N,Bus,33,Northbound,3170,22nd St & Tioga St,40.007747,-75.164855,Fall 2023,6,74,0,51,2,46
-75.142494,40.038623,4562,26381W,Bus,26,Westbound,381,Olney Av & 13th St,40.038623,-75.142494,Fall 2023,28,31,5,12,4,8
-75.164787,40.009414,4563,3330808N,Bus,33,Northbound,30808,22nd St & Venango St - FS,40.009414,-75.164787,Fall 2023,8,137,9,98,14,69
-75.146514,40.039112,4564,2615911W,Bus,26,Westbound,15911,Olney Av & 15th St,40.039112,-75.146514,Fall 2023,44,30,9,12,11,11
-75.148475,40.039062,4565,2615912W,Bus,26,Westbound,15912,Olney Av & 16th St,40.039062,-75.148475,Fall 2023,15,21,6,4,2,3
-75.152229,40.039279,4566,2615914W,Bus,26,Westbound,15914,Olney Av & 18th St - FS,40.039279,-75.152229,Fall 2023,22,35,4,8,8,6
-75.165527,40.004745,4567,332847N,Bus,33,Northbound,2847,22nd St & Westmoreland St,40.004745,-75.165527,Fall 2023,17,52,3,17,6,15
-75.156143,40.04042,4568,2615916W,Bus,26,Westbound,15916,Olney Av & 20st St - MBFS,40.04042,-75.156143,Fall 2023,3,17,0,11,2,5
-75.166061,40.009811,4569,3313905N,Bus,33,Northbound,13905,23rd St & Venango St Loop,40.009811,-75.166061,Fall 2023,0,645,0,345,0,267
-75.15435,40.03955,4570,2615915W,Bus,26,Westbound,15915,Olney Av & 20th St,40.03955,-75.15435,Fall 2023,22,34,7,9,6,11
-75.167488,39.973304,4571,3314918N,Bus,33,Northbound,14918,College Av & Ridge Av,39.973304,-75.167488,Fall 2023,51,65,32,18,17,15
-75.126869,40.036033,4572,2616960W,Bus,26,Westbound,16960,Olney Av & American St - FS,40.036033,-75.126869,Fall 2023,8,5,1,0,2,0
-75.165992,39.985992,4573,3314922N,Bus,33,Northbound,14922,Diamond St & 20th St,39.985992,-75.165992,Fall 2023,19,55,10,36,6,25
-75.115379,40.034587,4574,2615896W,Bus,26,Westbound,15896,Olney Av & Arbor St,40.034587,-75.115379,Fall 2023,58,34,14,13,14,3
-75.167877,39.986251,4575,336770N,Bus,33,Northbound,6770,Diamond St & 21st St,39.986251,-75.167877,Fall 2023,106,239,50,115,33,84
-75.117477,40.034839,4576,2616739W,Bus,26,Westbound,16739,Olney Av & B St,40.034839,-75.117477,Fall 2023,55,21,8,3,6,1
-75.142318,39.949764,4577,3369N,Bus,33,Northbound,69,Front St & Market St Loop,39.949764,-75.142318,Fall 2023,6,0,4,0,3,0
-75.144371,40.039047,4578,2615910W,Bus,26,Westbound,15910,Olney Av & Broad St,40.039047,-75.144371,Fall 2023,767,822,267,318,241,264
-75.164756,39.953651,4579,3317842N,Bus,33,Northbound,17842,JFK Blvd & 15th St,39.953651,-75.164756,Fall 2023,619,230,346,104,273,87
-75.157615,40.041164,4580,2615917W,Bus,26,Westbound,15917,Olney Av & Chew Av,40.041164,-75.157615,Fall 2023,11,42,7,10,2,14
-75.168052,39.954059,4581,338936N,Bus,33,Northbound,8936,JFK Blvd & 17th St,39.954059,-75.168052,Fall 2023,254,101,121,42,94,32
-75.113403,40.032714,4582,2615895W,Bus,26,Westbound,15895,Olney Av & Clarkson Av,40.032714,-75.113403,Fall 2023,3,10,2,3,0,2
-75.16957,39.95425,4583,338938N,Bus,33,Northbound,8938,JFK Blvd & 18th St,39.95425,-75.16957,Fall 2023,113,49,64,24,56,21
-75.121315,40.035331,4584,2615898W,Bus,26,Westbound,15898,Olney Av & Front St,40.035331,-75.121315,Fall 2023,119,50,49,20,43,16
-75.171211,39.95446,4585,338939N,Bus,33,Northbound,8939,JFK Blvd & 19th St,39.95446,-75.171211,Fall 2023,165,58,86,43,54,20
-75.123695,40.035633,4586,2615899W,Bus,26,Westbound,15899,Olney Av & Mascher St,40.035633,-75.123695,Fall 2023,55,30,29,9,17,4
-75.17279,39.954631,4587,338941N,Bus,33,Northbound,8941,JFK Blvd & 20th St,39.954631,-75.17279,Fall 2023,97,37,38,20,37,18
-75.149803,40.039039,4588,2615913W,Bus,26,Westbound,15913,Olney Av & Ogontz Av,40.039039,-75.149803,Fall 2023,101,228,9,11,7,9
-75.14347,39.950008,4589,3331041N,Bus,33,Northbound,31041,Market St & 2nd St - 2,39.950008,-75.14347,Fall 2023,118,2,77,0,77,8
-75.15895,40.041908,4590,2615918W,Bus,26,Westbound,15918,Olney Av & Penn Blvd - FS,40.041908,-75.15895,Fall 2023,21,79,9,34,8,32
-75.145484,39.950199,4591,3330079N,Bus,33,Northbound,30079,Market St & 3rd St,39.950199,-75.145484,Fall 2023,183,1,100,5,79,0
-75.136138,40.037216,4592,2616965W,Bus,26,Westbound,16965,Olney Av & Wagner Av,40.037216,-75.136138,Fall 2023,2,3,1,0,1,0
-75.147087,39.950401,4593,3310311N,Bus,33,Northbound,10311,Market St & 4th St,39.950401,-75.147087,Fall 2023,135,2,56,2,52,0
-75.118888,40.037227,4594,2627715W,Bus,26,Westbound,27715,Olney Square - 1 Conway,40.037227,-75.118888,Fall 2023,44,0,29,0,17,0
-75.148704,39.950607,4595,333582N,Bus,33,Northbound,3582,Market St & 5th St,39.950607,-75.148704,Fall 2023,79,5,52,1,36,2
-75.1175,40.038223,4596,2630998W,Bus,26,Westbound,30998,Olney Square - 2 DollarTree,40.038223,-75.1175,Fall 2023,25,0,9,0,8,0
-75.150238,39.950809,4597,33359N,Bus,33,Northbound,359,Market St & 6th St,39.950809,-75.150238,Fall 2023,89,23,32,2,26,5
-75.119361,40.038345,4598,2630999W,Bus,26,Westbound,30999,Olney Square - 3 ShopRite,40.038345,-75.119361,Fall 2023,128,4,72,2,51,3
-75.153366,39.95119,4599,3310338N,Bus,33,Northbound,10338,Market St & 8th St,39.95119,-75.153366,Fall 2023,366,72,181,30,119,27
-75.120071,40.037559,4600,2632094W,Bus,26,Westbound,32094,Olney Square - 4 Post Office,40.037559,-75.120071,Fall 2023,12,1,8,0,4,1
-75.15496,39.951385,4601,3310341N,Bus,33,Northbound,10341,Market St & 9th St,39.951385,-75.15496,Fall 2023,258,48,162,26,85,14
-75.106903,40.033206,4602,2615892W,Bus,26,Westbound,15892,Tabor Av & Adams Av,40.033206,-75.106903,Fall 2023,28,47,7,15,11,13
-75.156562,39.951572,4603,3310257N,Bus,33,Northbound,10257,Market St & 10th St,39.951572,-75.156562,Fall 2023,231,80,152,33,103,14
-75.095375,40.043834,4604,2615884W,Bus,26,Westbound,15884,Tabor Av & Benner St,40.043834,-75.095375,Fall 2023,10,7,2,3,2,0
-75.158111,39.951782,4605,3310258N,Bus,33,Northbound,10258,Market St & 11th St,39.951782,-75.158111,Fall 2023,278,117,201,47,130,38
-75.099342,40.04029,4606,2615887W,Bus,26,Westbound,15887,Tabor Av & Cheltenham Av,40.04029,-75.099342,Fall 2023,10,20,4,4,2,4
-75.159553,39.951953,4607,3310262N,Bus,33,Northbound,10262,Market St & 12th St,39.951953,-75.159553,Fall 2023,258,111,138,60,100,34
-75.096603,40.042587,4608,2615885W,Bus,26,Westbound,15885,Tabor Av & Comly St,40.042587,-75.096603,Fall 2023,10,17,2,4,3,2
-75.161262,39.952152,4609,3310264N,Bus,33,Northbound,10264,Market St & 13th St,39.952152,-75.161262,Fall 2023,216,123,101,51,78,28
-75.094192,40.045089,4610,2615883W,Bus,26,Westbound,15883,Tabor Av & Devereaux Av,40.045089,-75.094192,Fall 2023,6,5,1,6,2,4
-75.140228,39.948715,4611,33593N,Bus,33,Northbound,593,Penn's Landing - 1,39.948715,-75.140228,Fall 2023,54,0,50,0,44,0
-75.105949,40.034168,4612,2615891W,Bus,26,Westbound,15891,Tabor Av & Foulkrod St,40.034168,-75.105949,Fall 2023,17,44,8,26,4,20
-75.140487,39.949794,4613,3330631N,Bus,33,Northbound,30631,Penn's Landing - 2,39.949794,-75.140487,Fall 2023,30,4,29,1,26,1
-75.108993,40.031833,4614,2615893W,Bus,26,Westbound,15893,Tabor Av & Garland St,40.031833,-75.108993,Fall 2023,15,12,2,3,1,3
-75.167282,39.990936,4615,3314752N,Bus,33,Northbound,14752,York St & 21st St - MBFS,39.990936,-75.167282,Fall 2023,23,35,12,13,5,6
-75.101585,40.03836,4616,2615889W,Bus,26,Westbound,15889,Tabor Av & Godfrey Av,40.03836,-75.101585,Fall 2023,27,33,8,5,2,5
-75.168205,39.991054,4617,3314754N,Bus,33,Northbound,14754,York St & 22nd St,39.991054,-75.168205,Fall 2023,47,49,40,37,29,28
-75.104743,40.0354,4618,2615890W,Bus,26,Westbound,15890,Tabor Av & Harrison St,40.0354,-75.104743,Fall 2023,27,28,1,3,1,4
-75.171218,39.955497,4619,3314912S,Bus,33,Southbound,14912,19th St &  & Arch St,39.955497,-75.171218,Fall 2023,49,224,16,73,11,49
-75.092048,40.047374,4620,26507W,Bus,26,Westbound,507,Tabor Av & Levick St - FS,40.047374,-75.092048,Fall 2023,10,12,4,5,3,1
-75.168289,39.968975,4621,332742S,Bus,33,Southbound,2742,19th St & Brown St,39.968975,-75.168289,Fall 2023,36,21,14,5,19,6
-75.111953,40.030883,4622,2615894W,Bus,26,Westbound,15894,Tabor Av & Olney Av,40.030883,-75.111953,Fall 2023,8,7,4,2,2,4
-75.170066,39.960678,4623,332743S,Bus,33,Southbound,2743,19th St & Callowhill St,39.960678,-75.170066,Fall 2023,51,44,28,24,16,26
-75.093032,40.046329,4624,2615873W,Bus,26,Westbound,15873,Tabor Av & Robbins Av,40.046329,-75.093032,Fall 2023,5,12,2,2,2,2
-75.17102,39.956405,4625,3314911S,Bus,33,Southbound,14911,19th St & Cherry St,39.956405,-75.17102,Fall 2023,37,123,28,37,14,28
-75.10073,40.0391,4626,2615888W,Bus,26,Westbound,15888,Tabor Av & Sanger St,40.0391,-75.10073,Fall 2023,2,4,0,2,0,1
-75.168632,39.96733,4627,332751S,Bus,33,Southbound,2751,19th St & Fairmount Av,39.96733,-75.168632,Fall 2023,78,31,54,22,37,14
-75.097969,40.041439,4628,2615886W,Bus,26,Westbound,15886,Tabor Av & Van Kirk St,40.041439,-75.097969,Fall 2023,13,24,4,5,4,8
-75.167526,39.972545,4629,331206S,Bus,33,Southbound,1206,19th St & Girard Av,39.972545,-75.167526,Fall 2023,86,159,45,84,37,70
-75.166397,39.95417,4630,2714934N,Bus,27,Northbound,14934,16th St & Arch St - FS,39.95417,-75.166397,Fall 2023,86,13,23,0,13,3
-75.169158,39.96487,4631,332754S,Bus,33,Southbound,2754,19th St & Green St,39.96487,-75.169158,Fall 2023,49,12,31,7,26,10
-75.166137,39.955608,4632,273024N,Bus,27,Northbound,3024,16th St & Cherry St,39.955608,-75.166137,Fall 2023,37,11,9,1,2,0
-75.169754,39.962131,4633,332755S,Bus,33,Southbound,2755,19th St & Hamilton St,39.962131,-75.169754,Fall 2023,62,44,39,30,32,19
-75.165946,39.956527,4634,273057N,Bus,27,Northbound,3057,16th St & Race St,39.956527,-75.165946,Fall 2023,39,9,11,2,4,1
-75.171424,39.954559,4635,3331348S,Bus,33,Southbound,31348,19th St & JFK Blvd,39.954559,-75.171424,Fall 2023,84,371,32,194,22,108
-75.165618,39.942638,4636,275135N,Bus,27,Northbound,5135,Broad St & Bainbridge St,39.942638,-75.165618,Fall 2023,9,1,3,0,2,0
-75.168045,39.970043,4637,332770S,Bus,33,Southbound,2770,19th St & Parrish St,39.970043,-75.168045,Fall 2023,46,13,36,5,23,5
-75.166046,39.940689,4638,275152N,Bus,27,Northbound,5152,Broad St & Catherine St,39.940689,-75.166046,Fall 2023,76,0,27,0,14,1
-75.167808,39.971248,4639,332773S,Bus,33,Southbound,2773,19th St & Poplar St,39.971248,-75.167808,Fall 2023,71,24,49,12,19,7
-75.166213,39.939903,4640,275166N,Bus,27,Northbound,5166,Broad St & Christian St,39.939903,-75.166213,Fall 2023,164,0,41,0,23,0
-75.169448,39.963603,4641,332780S,Bus,33,Southbound,2780,19th St & Spring Garden St,39.963603,-75.169448,Fall 2023,84,89,47,32,29,28
-75.165832,39.941669,4642,275195N,Bus,27,Northbound,5195,Broad St & Fitzwater St,39.941669,-75.165832,Fall 2023,24,0,3,0,2,0
-75.17041,39.959194,4643,332784S,Bus,33,Southbound,2784,19th St & Vine St,39.959194,-75.17041,Fall 2023,96,55,26,34,29,23
-75.164459,39.948078,4644,275229N,Bus,27,Northbound,5229,Broad St & Locust St,39.948078,-75.164459,Fall 2023,45,22,20,4,7,3
-75.168884,39.966228,4645,3314910S,Bus,33,Southbound,14910,19th St & Wallace St,39.966228,-75.168884,Fall 2023,35,26,28,10,11,14
-75.165206,39.944511,4646,275233N,Bus,27,Northbound,5233,Broad St & Lombard St,39.944511,-75.165206,Fall 2023,39,4,10,0,2,0
-75.165954,40.003391,4647,333105S,Bus,33,Southbound,3105,22nd St & Allegheny Av,40.003391,-75.165954,Fall 2023,201,71,107,46,89,37
-75.165016,39.94543,4648,275281N,Bus,27,Northbound,5281,Broad St & Pine St,39.94543,-75.165016,Fall 2023,10,3,3,0,3,0
-75.170341,39.983463,4649,333108S,Bus,33,Southbound,3108,22nd St & Berks St,39.983463,-75.170341,Fall 2023,91,53,43,26,33,21
-75.163719,39.951435,4650,2720414N,Bus,27,Northbound,20414,Broad St & S Penn Square,39.951435,-75.163719,Fall 2023,65,63,26,13,11,6
-75.166946,39.99879,4651,333110S,Bus,33,Southbound,3110,22nd St & Cambria St,39.99879,-75.166946,Fall 2023,197,100,127,63,75,35
-75.16542,39.943523,4652,2714996N,Bus,27,Northbound,14996,Broad St & South St,39.943523,-75.16542,Fall 2023,12,2,6,0,9,0
-75.170982,39.980438,4653,333112S,Bus,33,Southbound,3112,22nd St & Cecil B Moore Av,39.980438,-75.170982,Fall 2023,59,49,26,27,21,24
-75.164703,39.946868,4654,275318N,Bus,27,Northbound,5318,Broad St & Spruce St,39.946868,-75.164703,Fall 2023,17,2,4,0,5,0
-75.16632,40.001743,4655,333115S,Bus,33,Southbound,3115,22nd St & Clearfield Av,40.001743,-75.16632,Fall 2023,58,11,39,10,25,9
-75.164199,39.949207,4656,2715941N,Bus,27,Northbound,15941,Broad St & Walnut St,39.949207,-75.164199,Fall 2023,47,33,23,6,13,5
-75.168296,39.992752,4657,333119S,Bus,33,Southbound,3119,22nd St & Cumberland St,39.992752,-75.168296,Fall 2023,77,39,47,28,41,27
-75.284416,40.104969,4658,2729824N,Bus,27,Northbound,29824,Chemical Rd & Germantown Pk - MBNS,40.104969,-75.284416,Fall 2023,0,1,0,0,0,0
-75.168975,39.989627,4659,333120S,Bus,33,Southbound,3120,22nd St & Dauphin St,39.989627,-75.168975,Fall 2023,84,58,42,31,37,28
-75.251312,40.085781,4660,2730733N,Bus,27,Northbound,30733,Crescent Av & Germantown Pk,40.085781,-75.251312,Fall 2023,1,8,0,0,0,0
-75.169685,39.98648,4661,333121S,Bus,33,Southbound,3121,22nd St & Diamond St,39.98648,-75.169685,Fall 2023,226,129,139,73,88,42
-75.253128,40.084274,4662,2730732N,Bus,27,Northbound,30732,Cresent Av & Wagner Rd,40.084274,-75.253128,Fall 2023,0,1,0,0,0,0
-75.16658,40.000549,4663,333128S,Bus,33,Southbound,3128,22nd St & Fox St,40.000549,-75.16658,Fall 2023,119,70,80,46,59,24
-75.210479,40.037433,4664,276841N,Bus,27,Northbound,6841,Dupont St & Henry Av,40.037433,-75.210479,Fall 2023,4,6,1,1,0,1
-75.167991,39.994094,4665,333132S,Bus,33,Southbound,3132,22nd St & Huntingdon St,39.994094,-75.167991,Fall 2023,72,38,38,19,23,17
-75.213882,40.035785,4666,276842N,Bus,27,Northbound,6842,Dupont St & Lawnton St,40.035785,-75.213882,Fall 2023,6,14,6,8,2,1
-75.167648,39.995738,4667,33589S,Bus,33,Southbound,589,22nd St & Lehigh Av,39.995738,-75.167648,Fall 2023,305,185,158,71,142,63
-75.212081,40.03664,4668,276840N,Bus,27,Northbound,6840,Dupont St & Lawnton St - MBFS,40.03664,-75.212081,Fall 2023,0,5,1,3,1,0
-75.170654,39.981975,4669,333142S,Bus,33,Southbound,3142,22nd St & Montgomery Av,39.981975,-75.170654,Fall 2023,54,33,37,12,23,16
-75.295875,40.102241,4670,2731278N,Bus,27,Northbound,31278,Gallagher Rd & Chemical Rd - FS,40.102241,-75.295875,Fall 2023,0,23,1,19,0,13
